Log file open, 12/09/22 15:27:18
[2022.12.09-21.19.28:061][164]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/0/K2/C74PLGXI2R9LW6IVE6AVMG.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.19.28:061][164]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/0/G8/NGJ7QFQVTY01UZE0GQ5QX3.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.19.28:061][164]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/0/DN/XR8P0OHQ2UMD5YU47C20EK.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.19.28:061][164]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/0/AB/1QCGE91T5EQQ9UTKOHSCH9.StaticMesh_HLOD0_Instancing_2 being ready before playing
[2022.12.09-21.19.28:061][164]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/0/77/QTK2TOFAKUCC4OH745GDVF.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.19.28:133][164]LogShaderCompilers: Display: ================================================
[2022.12.09-21.19.28:133][164]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2022.12.09-21.19.28:133][164]LogShaderCompilers: Display: Total job queries 1301, among them cache hits 25 (1.92%)
[2022.12.09-21.19.28:133][164]LogShaderCompilers: Display: Tracking 1276 distinct input hashes that result in 794 distinct outputs (62.23%)
[2022.12.09-21.19.28:133][164]LogShaderCompilers: Display: RAM used: 6.87 MB (0.01 GB) of 819.20 MB (0.80 GB) budget. Usage: 0.84%
[2022.12.09-21.19.28:133][164]LogShaderCompilers: Display: === Shader Compilation stats ===
[2022.12.09-21.19.28:133][164]LogShaderCompilers: Display: Shaders Compiled: 1276
[2022.12.09-21.19.28:133][164]LogShaderCompilers: Display: Jobs assigned 1276, completed 1276 (100.00%)
[2022.12.09-21.19.28:133][164]LogShaderCompilers: Display: Average time worker was idle: 294.52 s
[2022.12.09-21.19.28:134][164]LogShaderCompilers: Display: Time job spent in pending queue: average 0.14 s, longest 8.63 s
[2022.12.09-21.19.28:134][164]LogShaderCompilers: Display: Job execution time: average 282.34 s, max 615.04 s
[2022.12.09-21.19.28:134][164]LogShaderCompilers: Display: Job life time (pending + execution): average 282.48 s, max 615.34
[2022.12.09-21.19.28:134][164]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 739.88 s
[2022.12.09-21.19.28:134][164]LogShaderCompilers: Display: Jobs were issued in 181 batches (46 local, 135 distributed), average 7.05 jobs/batch (2.17 jobs/local batch. 8.71 jobs/distributed batch)
[2022.12.09-21.19.28:134][164]LogShaderCompilers: Display: Average processing rate: 1.72 jobs/sec
[2022.12.09-21.19.28:134][164]LogShaderCompilers: Display: Total thread time: 833.43 s
[2022.12.09-21.19.28:134][164]LogShaderCompilers: Display: Total thread preprocess time: 52.79 s
[2022.12.09-21.19.28:134][164]LogShaderCompilers: Display: Percentage time preprocessing: 6.33%
[2022.12.09-21.19.28:134][164]LogShaderCompilers: Display: Effective parallelization: 1.13 (times faster than compiling all shaders on one thread). Distributed compilation was used.
[2022.12.09-21.19.28:134][164]LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
[2022.12.09-21.19.28:134][164]LogShaderCompilers: Display:                                   FCloudRenderViewPS111false (compiled    1 times, average 2.49 sec, max 2.49 sec, min 2.49 sec)
[2022.12.09-21.19.28:134][164]LogShaderCompilers: Display:                           FRenderVolumetricCloudRenderViewCS (compiled   17 times, average 2.41 sec, max 7.26 sec, min 1.00 sec)
[2022.12.09-21.19.28:134][164]LogShaderCompilers: Display:                                   FCloudRenderViewPS110false (compiled    1 times, average 2.24 sec, max 2.24 sec, min 2.24 sec)
[2022.12.09-21.19.28:134][164]LogShaderCompilers: Display:                                   FCloudRenderViewPS011false (compiled    1 times, average 1.64 sec, max 1.64 sec, min 1.64 sec)
[2022.12.09-21.19.28:134][164]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy (compiled   37 times, average 1.60 sec, max 9.42 sec, min 0.45 sec)
[2022.12.09-21.19.28:134][164]LogShaderCompilers: Display: Top 5 shader types by total compile time:
[2022.12.09-21.19.28:134][164]LogShaderCompilers: Display:   FLumenDirectLightingNonRayTracedShadowsWithLightFunctionCS - 7.37% of total time (compiled  120 times, average 0.51 sec, max 0.65 sec, min 0.40 sec)
[2022.12.09-21.19.28:134][164]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 7.11% of total time (compiled   37 times, average 1.60 sec, max 9.42 sec, min 0.45 sec)
[2022.12.09-21.19.28:134][164]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 5.90% of total time (compiled   36 times, average 1.37 sec, max 8.44 sec, min 0.36 sec)
[2022.12.09-21.19.28:134][164]LogShaderCompilers: Display:                           FRenderVolumetricCloudRenderViewCS - 4.91% of total time (compiled   17 times, average 2.41 sec, max 7.26 sec, min 1.00 sec)
[2022.12.09-21.19.28:134][164]LogShaderCompilers: Display:                                        FMicropolyRasterizeCS - 4.88% of total time (compiled   56 times, average 0.73 sec, max 1.15 sec, min 0.43 sec)
[2022.12.09-21.19.28:134][164]LogShaderCompilers: Display: ================================================
[2022.12.09-21.19.28:324][164]LogWorldPartition: UWorldPartitionStreamingPolicy: CellsToActivate(0), CellsToLoad(0), CellsToUnload(1)
[2022.12.09-21.19.28:324][164]LogWorldPartition: UWorldPartitionStreamingPolicy: Sources[0] = X=22800.000 Y=22150.000 Z=170.000,P=0.000000 Y=0.000000 R=-0.000000
[2022.12.09-21.19.28:326][164]PIE: Server logged in
[2022.12.09-21.19.28:326][164]PIE: Play in editor total start time 0.645 seconds.
[2022.12.09-21.19.32:615][321]LogMeshUtilities: Finished distance field build in 4.5s - 126x126x126 sparse distance field, 1.6Mb total, 0.1Mb always loaded, 44% occupied, 96 triangles, StaticMesh_HLOD0_Instancing_1
[2022.12.09-21.19.36:525][497]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.09-21.19.36:525][497]LogWorld: BeginTearingDown for /Temp/UEDPIE_0_Untitled_1
[2022.12.09-21.19.36:563][497]LogWorld: UWorld::CleanupWorld for Untitled_1, bSessionEnded=true, bCleanupResources=true
[2022.12.09-21.19.36:563][497]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.09-21.19.36:564][497]LogContentBundle: [Container: Untitled_1] Deleting container.
[2022.12.09-21.19.36:570][497]LogPlayLevel: Display: Shutting down PIE online subsystems
[2022.12.09-21.19.36:579][497]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.09-21.19.37:143][497]LogMeshUtilities: Finished distance field build in 4.5s - 126x126x126 sparse distance field, 1.7Mb total, 0.1Mb always loaded, 47% occupied, 96 triangles, StaticMesh_HLOD0_Instancing_1
[2022.12.09-21.19.37:149][497]LogAudio: Display: Audio Device unregistered from world 'None'.
[2022.12.09-21.19.37:153][497]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=5
[2022.12.09-21.19.37:156][497]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=5
[2022.12.09-21.19.37:161][497]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.09-21.19.37:170][497]LogUObjectHash: Compacting FUObjectHashTables data took   1.32ms
[2022.12.09-21.19.37:197][498]LogPlayLevel: Display: Destroying online subsystem :Context_7
[2022.12.09-21.20.03:272][586]BlueprintLog: New page: Compile MyCharacter
[2022.12.09-21.20.03:332][586]LogUObjectHash: Compacting FUObjectHashTables data took   1.40ms
[2022.12.09-21.20.08:921][819]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2022.12.09-21.20.08:928][819]LogContentBundle: [Container: Untitled_1] Generating Streaming for 0 Content Bundles.
[2022.12.09-21.20.08:947][819]LogWorldPartition: Display: GenerateStreaming started...
[2022.12.09-21.20.08:947][819]LogWorldPartition: Display: GetPartitionedActors started...
[2022.12.09-21.20.08:947][819]LogWorldPartition: Display: GetPartitionedActors took 35 us (total: 294 us)
[2022.12.09-21.20.09:098][819]LogWorldPartition: Display: GenerateStreaming took 151 ms (total: 968 ms)
[2022.12.09-21.20.09:099][819]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2022.12.09-21.20.09:099][819]PIE: New page: PIE session: Untitled_1 (Dec. 9, 2022, 11:20:09 a.m.)
[2022.12.09-21.20.09:134][819]LogPlayLevel: Creating play world package: /Temp/UEDPIE_0_Untitled_1
[2022.12.09-21.20.09:194][819]LogPlayLevel: PIE: StaticDuplicateObject took: (0.060686s)
[2022.12.09-21.20.09:194][819]LogPlayLevel: PIE: Created PIE world by copying editor world from /Temp/Untitled_1.Untitled_1 to /Temp/UEDPIE_0_Untitled_1.Untitled_1 (0.060720s)
[2022.12.09-21.20.09:195][819]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.09-21.20.09:195][819]LogAIModule: Creating AISystem for world Untitled_1
[2022.12.09-21.20.09:195][819]LogWorldPartition: ULevel::OnLevelLoaded(Untitled_1)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2022.12.09-21.20.09:195][819]LogWorldPartition: Display: WorldPartition initialize started...
[2022.12.09-21.20.09:195][819]LogWorldPartition: UWorldPartition::Initialize(Asset=Untitled_1, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2022.12.09-21.20.09:199][819]LogContentBundle: [Container: Untitled_1] Creating new contrainer.
[2022.12.09-21.20.09:199][819]LogWorldPartition: Display: WorldPartition initialize took 3 ms (total: 516 ms)
[2022.12.09-21.20.09:199][819]LogPlayLevel: PIE: World Init took: (0.004693s)
[2022.12.09-21.20.09:231][819]LogUObjectHash: Compacting FUObjectHashTables data took   1.25ms
[2022.12.09-21.20.09:233][819]LogAudio: Display: Creating Audio Device:                 Id: 6, Scope: Unique, Realtime: True
[2022.12.09-21.20.09:233][819]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.12.09-21.20.09:233][819]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.12.09-21.20.09:233][819]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.12.09-21.20.09:233][819]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.12.09-21.20.09:233][819]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.12.09-21.20.09:233][819]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.12.09-21.20.09:233][819]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.12.09-21.20.09:233][819]LogAudio: Display: AudioDevice MaxSources: 32
[2022.12.09-21.20.09:234][819]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.12.09-21.20.09:234][819]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.12.09-21.20.09:234][819]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.12.09-21.20.09:235][819]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.12.09-21.20.09:261][819]LogAudioMixer: Display: Using Audio Hardware Device Headphone (Realtek(R) Audio)
[2022.12.09-21.20.09:261][819]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.12.09-21.20.09:261][819]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.12.09-21.20.09:261][819]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.12.09-21.20.09:261][819]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=6
[2022.12.09-21.20.09:261][819]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=6
[2022.12.09-21.20.09:264][819]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=6
[2022.12.09-21.20.09:264][819]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=6
[2022.12.09-21.20.09:264][819]LogInit: FAudioDevice initialized.
[2022.12.09-21.20.09:264][819]LogAudio: Display: Audio Device (ID: 6) registered with world 'Untitled_1'.
[2022.12.09-21.20.09:267][819]LogLoad: Game class is 'GameModeBase'
[2022.12.09-21.20.09:267][819]LogWorld: Bringing World /Temp/UEDPIE_0_Untitled_1.Untitled_1 up for play (max tick rate 60) at 2022.12.09-16.20.09
[2022.12.09-21.20.09:267][819]LogWorld: Bringing up level for play took: 0.000657
[2022.12.09-21.20.09:269][819]LogOnline: OSS: Created online subsystem instance for: :Context_8
[2022.12.09-21.20.09:270][819]LogWorldPartition: New Streaming Source: PlayerController_0 -> Position: X=22697.000 Y=22150.000 Z=170.000
[2022.12.09-21.20.09:270][819]LogWorldPartition: UWorldPartitionStreamingPolicy: CellsToActivate(40), CellsToLoad(0), CellsToUnload(0)
[2022.12.09-21.20.09:270][819]LogWorldPartition: UWorldPartitionStreamingPolicy: Sources[0] = X=22697.000 Y=22150.000 Z=170.000,P=-0.000000 Y=-4.422699 R=0.000000
[2022.12.09-21.20.09:369][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/F/3O/LQ9LHAPSPR2ZQON593WMVL.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:369][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/E/W5/RZKDGOKU0HOUR9XR3OORWP.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:369][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/E/QA/56OJ68IEIQK6AZD998V9AC.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:369][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/E/AJ/7C8JC8FV0F2O6Y16RNPPG5.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/E/9D/DB7HESC98L3P1C0EXJ9VNN.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/E/5J/220CT5CUS77FQ1Y0UX22G1.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/E/35/J016PIHOM9QMV09QAXSB71.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/E/2T/LW1MREPFXBPLJCYEDJ1QEP.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/E/0N/MJ50OORWK9B5CCTZI745ZN.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/D/AK/1ZC2T0VGQ3SM7U375JQUCB.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/D/1C/J2AQ1EOULFDGSSVCOF21IT.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/C/V2/79GVO9T8L33D7PL17IOCH8.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/C/UL/XUI40KZY0W19J25ADZ69HZ.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/B/XN/M3T3ZY3QR38M3HXIVWF08Z.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/B/EF/AVEFB64683AQF9CJYB93DM.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/A/8F/UILAR7KZF01SB5K1TYIOQU.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/A/5T/8AVXKOA01TLOBAI26Z84M0.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/8/VM/KITGMOBNCKMQD53U939GKS.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/8/9E/VK298XRD5A11VYGHFC41A9.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/8/8P/TLD3VX5ZWRDBTWGHZBD6B2.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/8/67/SCIVTASLB1G49QJSTRVO2P.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/7/V1/G2IAL67Q51RDGY0JARYZFC.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/7/Q1/OIHEIVHOC755KY4AIIXZHW.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/7/F4/M3J0ZJ0BV28M5Q99SOM48Q.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/7/2P/WBW9CAOQGGZICLNBCFDJSB.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/6/WR/5KB6IQ3V0QMTIH5VVAM109.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/6/OY/I7W1YSC8BUMH1JML1SHYXU.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/6/N5/WGVE0AJGDUHGENADZV58M8.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/6/MN/ZRKV9F579IVFLFFQFWCNP1.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/6/CV/ZVNWWCCOSQTHJQ00OL87PP.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/5/SE/IMNTWHEYXWFLFNO0VMZCOH.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/5/PI/Q9H1B01GIQ3UAILDCXPKFD.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/5/ON/R223RRK3MH511F5YGGE4W1.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/5/L9/WMO74VATJJT97G0ETQHDV9.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/4/XH/833TP0FSFQQBWAZGJXKH6A.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/4/U7/26ZHDTM3CBW86ZMVC0MC81.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/4/JP/IUFBX0244AWDZMZZHDKTKO.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/4/JP/OEPEEFQ7A0CTPWQWFEJ9PV.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/4/CM/ZZ4QMO3QO20LLLWIKB49QY.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/4/CK/3U7ZZLZZY4U2JGYD4CD484.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/4/3V/5E7YRRLHOPYOL7E03MPXZX.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/4/27/MBLYVKKRPXBTRA7FIYDZJJ.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/3/Z1/J1XJFLPOFLBJRCPMFGF6C5.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/3/US/DINUB3VE6STDFAC2VZ35GN.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/3/8P/VNJEVDB5K2D6L9KMNKBN6A.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/2/YK/NH0RQ83YOTSLK0KQ86IP4N.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/2/JA/4Y1UNG2T4GPFYJ7KPEDYVV.StaticMesh_HLOD0_Instancing_1 being ready before playing
[2022.12.09-21.20.09:370][819]LogStaticMesh: Display: Waiting on static mesh StaticMesh /Temp/Untitled_1_InstanceOf_/Engine/__ExternalActors__/Maps/Templates/OpenWorld/2/DZ/XTTNN5AZ8XZMSVE9GQR3TC.StaticMesh_HLOD0_Instancing_1 being ready before playing
